"","class","pland","pd","ed","shape_mn","pa"
"27443",1,82.4175824175824,1221.00122100122,1428.57142857143,2.13619599600162,0
"27444",0,32.6086956521739,6038.64734299517,2210.14492753623,1.53203914137579,0
"27445",1,73.0337078651685,1248.43945068664,1947.56554307116,2.48069469178417,0
"27446",1,87.9120879120879,1221.00122100122,915.750915750916,1.67705098312484,0
"27447",1,63.0434782608696,1207.72946859903,1956.52173913043,2.42916900790487,0
"27448",1,70.3296703296703,1221.00122100122,2197.8021978022,2.5625,0
"27449",0,85.8695652173913,1207.72946859903,1485.50724637681,2.13766701175945,0
"27450",0,57.7777777777778,3703.7037037037,2259.25925925926,1.74488457659314,0
"27451",1,85.8695652173913,1207.72946859903,1413.04347826087,2.08141261671314,0
"27452",0,51.6483516483516,2442.00244200244,2600.7326007326,2.04814053962642,0
"27453",1,84.7826086956522,1207.72946859903,1340.57971014493,2.03809866146027,0
"27454",1,93.4782608695652,1207.72946859903,760.869565217391,1.56357521144986,0
"27455",1,98.9130434782609,1207.72946859903,108.695652173913,1.10069907855801,0
"27456",1,100,1501.5015015015,0,1.04622874869437,0
"27457",1,75,1207.72946859903,1956.52173913043,2.52810291480115,0
"27458",1,48.2352941176471,3921.56862745098,2470.58823529412,1.79074065764209,0
"27459",1,82.6086956521739,1207.72946859903,1557.97101449275,2.23680340523798,0
"27460",1,62.6373626373626,1221.00122100122,2637.36263736264,3.11265103910285,0
"27461",1,48.9130434782609,4830.91787439614,2101.44927536232,1.53501020276084,0
"27462",1,75.2808988764045,1248.43945068664,1985.01872659176,2.4433888871261,0
"27463",0,60.5263157894737,2923.97660818713,2280.70175438597,1.88713113648985,0
"27464",1,83.695652173913,1207.72946859903,1413.04347826087,1.93732979981385,0
"27465",1,44.5652173913044,2415.45893719807,2355.07246376812,2.19389552592451,0
"27466",1,67.3913043478261,2415.45893719807,1920.28985507246,1.65233191939606,0
"27467",0,35.9550561797753,3745.31835205992,1423.22097378277,1.33610534806187,0
"27468",1,90.5882352941177,1307.18954248366,980.392156862745,1.76638893512439,0
"27469",1,91.1111111111111,1234.56790123457,1037.03703703704,1.82212018023497,0
"27470",0,54.3478260869565,2415.45893719807,2463.76811594203,1.89285714285714,0
"27471",1,67.7777777777778,1234.56790123457,1851.85185185185,2.30466383879213,0
"27472",0,89.1304347826087,1207.72946859903,1123.1884057971,1.87733594327239,0
"27473",0,70.6521739130435,1207.72946859903,2028.98550724638,2.72876416096259,0
"27474",1,91.6666666666667,1322.75132275132,833.333333333333,1.65242835866475,0
"27475",1,46.1538461538462,6105.0061050061,2490.84249084249,1.56121812019645,0
"27476",1,92.3913043478261,1207.72946859903,833.333333333333,1.62697843363992,0
"27477",1,73.9130434782609,1207.72946859903,1956.52173913043,2.42535625036333,0
"27478",1,93.4782608695652,1207.72946859903,652.173913043478,1.45574243824642,0
"27479",1,26.865671641791,3316.7495854063,1940.29850746269,1.77331203144075,0
"27480",1,81.5217391304348,1207.72946859903,1666.66666666667,2.3094010767585,0
"27481",1,68.4782608695652,1207.72946859903,2028.98550724638,2.64575131106459,0
"27482",1,94.5652173913043,1207.72946859903,579.710144927536,1.44735192203102,0
"27483",1,70.3296703296703,1221.00122100122,2051.28205128205,2.625,0
"27484",1,84.7826086956522,1207.72946859903,1304.34782608696,2.0947125131675,0
"27485",1,95.6521739130435,1207.72946859903,507.246376811594,1.43910483540037,0
"27486",1,95.6521739130435,1207.72946859903,398.550724637681,1.27920429813366,0
"27487",1,72.9166666666667,4629.62962962963,1875,1.48611686456943,0
"27488",1,59.7826086956522,4830.91787439614,2210.14492753623,1.38971589860338,0
"27489",1,90.1098901098901,1221.00122100122,1062.27106227106,1.82212018023497,0
"27490",0,75,1207.72946859903,1920.28985507246,2.64848876788692,0
"27491",1,93.4782608695652,1207.72946859903,507.246376811594,1.29399327844126,0
"27492",1,84.7826086956522,1207.72946859903,1376.8115942029,1.92487095804581,0
"27493",0,58.8888888888889,2469.13580246914,2518.51851851852,2.47951810785512,0
"27494",1,77.1739130434783,3623.1884057971,1521.73913043478,1.28866024094314,0
"27495",1,82.6086956521739,1207.72946859903,1268.11594202899,1.89267980443213,0
"27496",0,95.2941176470588,1307.18954248366,431.372549019608,1.27777777777778,0
"27497",0,31.5217391304348,6038.64734299517,2318.84057971014,1.54217025821507,0
"27498",1,61.9565217391304,1207.72946859903,2500,3.0464244212496,0
"27499",1,84.7826086956522,1207.72946859903,1449.27536231884,2.15132636487473,0
"27500",1,57.6086956521739,2415.45893719807,2862.31884057971,2.16410058867569,0
"27501",1,63.0434782608696,1207.72946859903,2101.44927536232,2.62612865719445,0
"27502",1,89.1304347826087,1207.72946859903,1086.95652173913,1.87733594327239,0
"27503",1,67.3913043478261,1207.72946859903,2101.44927536232,2.667002667004,0
"27504",1,95.5056179775281,1248.43945068664,524.344569288389,1.41004797582127,0
"27505",1,82.6086956521739,1207.72946859903,1630.4347826087,2.29415733870562,0
"27506",0,45.6521739130435,3623.1884057971,2717.39130434783,1.74711153389086,0
"27507",0,82.6086956521739,1207.72946859903,1413.04347826087,2.1220955383027,0
"27508",1,93.4782608695652,1207.72946859903,579.710144927536,1.4018260516447,0
"27509",1,75,1207.72946859903,1920.28985507246,2.40771706171538,0
"27510",1,78.2608695652174,1207.72946859903,1557.97101449275,2.35702260395516,0
"27511",0,78.2608695652174,1207.72946859903,1666.66666666667,2.2391714737574,0
"27512",0,57.6086956521739,2415.45893719807,2608.69565217391,2.02542553961938,0
"27513",1,84.7826086956522,1207.72946859903,1521.73913043478,2.15132636487473,0
"27514",1,42.3913043478261,6038.64734299517,2355.07246376812,1.51102415296216,0
"27515",1,95.5555555555555,1234.56790123457,481.481481481481,1.4018260516447,0
"27516",1,96.7391304347826,1207.72946859903,326.086956521739,1.27199745600763,0
"27517",1,40.2173913043478,4830.91787439614,2282.60869565217,1.51252356443207,0
"27518",0,45.5555555555556,3703.7037037037,2333.33333333333,1.7928083798607,0
"27519",1,52.1739130434783,3623.1884057971,2355.07246376812,1.66499142199563,0
"27520",0,63.7362637362637,2442.00244200244,1941.39194139194,1.76641332973487,0
"27521",1,92.9411764705882,1307.18954248366,705.882352941176,1.46261427120383,0
"27522",0,85.8695652173913,1207.72946859903,1376.8115942029,2.08141261671314,0
"27523",1,83.695652173913,1207.72946859903,1413.04347826087,2.16525095273312,0
"27524",1,76.0869565217391,1207.72946859903,1811.59420289855,2.39045721866879,0
"27525",1,78.2608695652174,1207.72946859903,1920.28985507246,2.35702260395516,0
"27526",1,97.8260869565217,1207.72946859903,217.391304347826,1.15950180872841,0
"27527",1,66.304347826087,1207.72946859903,2028.98550724638,2.36868227875858,0
"27528",1,68.1318681318681,1221.00122100122,2454.21245421245,2.98450298450448,0
"27529",0,89.1304347826087,1207.72946859903,942.028985507246,1.71168865416012,0
"27530",1,85.8695652173913,1207.72946859903,1195.65217391304,1.74388624643534,0
"27531",1,60.8695652173913,3623.1884057971,2355.07246376812,1.64189872238291,0
"27532",1,92.3913043478261,1207.72946859903,797.101449275362,1.57274581918526,0
"27533",1,91.304347826087,1207.72946859903,905.797101449275,1.69118864932894,0
"27534",0,58.695652173913,3623.1884057971,2246.3768115942,1.64374478134575,0
"27535",1,68.4782608695652,1207.72946859903,2101.44927536232,2.8347335475692,0
"27536",1,76.0869565217391,1207.72946859903,1739.13043478261,2.39045721866879,0
"27537",0,48.3516483516483,2442.00244200244,2600.7326007326,2.30384125327325,0
"27538",0,56.9230769230769,1709.40170940171,2205.12820512821,2.46598480958036,0
"27539",1,72.8260869565217,1207.72946859903,2318.84057971014,2.80989722019502,0
"27540",0,52.7472527472528,1221.00122100122,2051.28205128205,2.45373864405591,0
"27541",1,94.5652173913043,1207.72946859903,579.710144927536,1.44735192203102,0
"27542",0,34.7826086956522,8454.10628019324,2355.07246376812,1.2591733660533,0
"27543",1,78.2608695652174,1207.72946859903,1485.50724637681,2.06239477846076,0
"27544",0,38.0434782608696,2415.45893719807,1811.59420289855,1.7488736775798,0
"27545",1,50,6172.83950617284,1790.12345679012,1.3,0
"27546",0,76.9230769230769,1221.00122100122,1868.13186813187,2.39045721866879,0
"27547",1,78.2608695652174,1207.72946859903,1702.89855072464,2.2391714737574,0
"27548",1,82.2222222222222,1234.56790123457,1444.44444444444,1.97620985864493,0
"27549",0,57.6086956521739,3623.1884057971,2173.91304347826,1.53017271848394,0
"27550",1,92.3913043478261,1207.72946859903,688.405797101449,1.51851320473059,0
"27551",1,91.304347826087,1207.72946859903,797.101449275362,1.58207970421094,0
"27552",1,78.9473684210526,1949.31773879142,1812.86549707602,1.93792558049982,0
"27553",1,46.7391304347826,3623.1884057971,1884.05797101449,1.42475151129923,0
"27554",1,83.0769230769231,1709.40170940171,1487.17948717949,1.90515868883136,0
"27555",1,89.010989010989,1221.00122100122,842.490842490843,1.61111111111111,0
"27556",1,50.7462686567164,8291.87396351575,2537.31343283582,1.41674549317367,0
"27557",1,59.7826086956522,3623.1884057971,1956.52173913043,1.44410656767854,0
"27558",1,71.7391304347826,1207.72946859903,1956.52173913043,2.52337556507632,0
"27559",1,72.8260869565217,1207.72946859903,1920.28985507246,2.38230416494795,0
"27560",1,85.3932584269663,1248.43945068664,898.876404494382,1.54855620362629,0
"27561",1,96.4705882352941,1307.18954248366,313.725490196078,1.21474678682331,0
"27562",0,88.0434782608696,1207.72946859903,1340.57971014493,2.11111111111111,0
"27563",1,70.6521739130435,1207.72946859903,1666.66666666667,2.23262522260575,0
"27564",0,61.5384615384615,1221.00122100122,2600.7326007326,3.3407655239053,0
"27565",1,73.9130434782609,1207.72946859903,2318.84057971014,2.97106140669508,0
"27566",1,82.6086956521739,1207.72946859903,1268.11594202899,1.89267980443213,0
"27567",1,92.3913043478261,1207.72946859903,471.014492753623,1.30158274691194,0
"27568",1,55.2238805970149,4975.12437810945,2288.55721393035,1.42730549592233,0
"27569",0,27.3972602739726,9132.4200913242,1963.4703196347,1.22450733746676,0
"27570",1,79.1208791208791,1221.00122100122,1465.20146520147,2.12132034355964,0
"27571",1,95.6521739130435,1207.72946859903,471.014492753623,1.33250447722257,0
"27572",0,65.2173913043478,1207.72946859903,2210.14492753623,2.90473750965556,0
"27573",0,75,1322.75132275132,2023.80952380952,2.45676907455998,0
"27574",1,92.3913043478261,1207.72946859903,942.028985507246,1.73544366254925,0
"27575",1,89.1304347826087,1207.72946859903,1123.1884057971,1.87733594327239,0
"27576",1,53.8461538461538,4884.00488400488,2307.69230769231,1.4998584271246,0
"27577",1,77.1739130434783,1207.72946859903,1666.66666666667,2.25488515056832,0
"27578",1,38.8888888888889,8230.45267489712,2407.40740740741,1.28728072549886,0
"27579",1,85.8695652173913,1207.72946859903,1376.8115942029,2.02515822166684,0
"27580",1,95.6521739130435,1207.72946859903,507.246376811594,1.38580465631147,0
"27581",1,93.4782608695652,1207.72946859903,615.942028985507,1.45574243824642,0
"27582",1,98.6486486486486,1501.5015015015,180.18018018018,1.17041147196131,0
"27583",1,74.7252747252747,1221.00122100122,2051.28205128205,2.5466240628815,0
"27584",1,86.9565217391304,1207.72946859903,1050.72463768116,1.78885438199983,0
"27585",1,86.9565217391304,1207.72946859903,1014.49275362319,1.67705098312484,0
"27586",0,38.0434782608696,4830.91787439614,1775.36231884058,1.38217855165384,0
"27587",1,97.8260869565217,1207.72946859903,217.391304347826,1.21220643639788,0
"27588",1,88.8888888888889,1234.56790123457,1000,1.84475608143733,0
"27589",1,72.8260869565217,1207.72946859903,1557.97101449275,2.26013472059165,0
"27590",0,72.8260869565217,1207.72946859903,2101.44927536232,2.50447360930426,0
"27591",1,36.046511627907,6459.94832041344,2170.54263565891,1.44786365390788,0
"27592",1,61.9565217391304,1207.72946859903,3224.63768115942,3.97359707119513,0
"27593",1,56.5217391304348,3623.1884057971,2463.76811594203,1.68688672392661,0
"27594",0,47.8260869565217,4830.91787439614,2644.92753623188,1.49182536897088,0
"27595",1,94.6428571428571,1984.12698412698,654.761904761905,1.44228592146123,0
"27596",1,84.7826086956522,1207.72946859903,1086.95652173913,1.75502940292412,0
"27597",1,63.0434782608696,1207.72946859903,1920.28985507246,2.56047544076459,0
"27598",1,93.0555555555556,1543.20987654321,740.740740740741,1.46603333227566,0
"27599",1,81.5217391304348,1207.72946859903,1666.66666666667,2.25166604983954,0
"27600",1,75,1207.72946859903,2028.98550724638,2.58829584134404,0
"27601",1,44.7761194029851,9950.24875621891,2437.81094527363,1.22739238871826,0
"27602",1,43.4782608695652,6038.64734299517,2101.44927536232,1.40734457925817,0
"27603",1,68.4782608695652,1207.72946859903,2500,3.14970394174356,0
"27604",1,70.7865168539326,1248.43945068664,2134.83146067416,2.70874538989946,0
"27605",0,32.6086956521739,6038.64734299517,2101.44927536232,1.46066017177982,0
"27606",1,89.1304347826087,1207.72946859903,1195.65217391304,1.87733594327239,0
